forward_num_temp_incr_nomut_forward_0.10,reverse_num_temp_incr_nomut_forward_0.10,forward_rate_temp_incr_nomut_forward_0.10,reverse_rate_temp_incr_nomut_forward_0.10,organism_num_temp_incr_nomut_forward_0.10,organism_rate_temp_incr_nomut_forward_0.10,forward_num_temp_incr_nomut_forward_0.15,reverse_num_temp_incr_nomut_forward_0.15,forward_rate_temp_incr_nomut_forward_0.15,reverse_rate_temp_incr_nomut_forward_0.15,organism_num_temp_incr_nomut_forward_0.15,organism_rate_temp_incr_nomut_forward_0.15,forward_num_temp_incr_nomut_forward_0.20,reverse_num_temp_incr_nomut_forward_0.20,forward_rate_temp_incr_nomut_forward_0.20,reverse_rate_temp_incr_nomut_forward_0.20,organism_num_temp_incr_nomut_forward_0.20,organism_rate_temp_incr_nomut_forward_0.20,forward_num_temp_incr_nomut_forward_0.25,reverse_num_temp_incr_nomut_forward_0.25,forward_rate_temp_incr_nomut_forward_0.25,reverse_rate_temp_incr_nomut_forward_0.25,organism_num_temp_incr_nomut_forward_0.25,organism_rate_temp_incr_nomut_forward_0.25,forward_num_temp_incr_nomut_forward_0.30,reverse_num_temp_incr_nomut_forward_0.30,forward_rate_temp_incr_nomut_forward_0.30,reverse_rate_temp_incr_nomut_forward_0.30,organism_num_temp_incr_nomut_forward_0.30,organism_rate_temp_incr_nomut_forward_0.30,forward_num_temp_incr_nomut_forward_0.35,reverse_num_temp_incr_nomut_forward_0.35,forward_rate_temp_incr_nomut_forward_0.35,reverse_rate_temp_incr_nomut_forward_0.35,organism_num_temp_incr_nomut_forward_0.35,organism_rate_temp_incr_nomut_forward_0.35,forward_num_temp_incr_nomut_forward_0.40,reverse_num_temp_incr_nomut_forward_0.40,forward_rate_temp_incr_nomut_forward_0.40,reverse_rate_temp_incr_nomut_forward_0.40,organism_num_temp_incr_nomut_forward_0.40,organism_rate_temp_incr_nomut_forward_0.40,forward_num_temp_incr_nomut_forward_0.45,reverse_num_temp_incr_nomut_forward_0.45,forward_rate_temp_incr_nomut_forward_0.45,reverse_rate_temp_incr_nomut_forward_0.45,organism_num_temp_incr_nomut_forward_0.45,organism_rate_temp_incr_nomut_forward_0.45,forward_num_temp_incr_nomut_forward_0.50,reverse_num_temp_incr_nomut_forward_0.50,forward_rate_temp_incr_nomut_forward_0.50,reverse_rate_temp_incr_nomut_forward_0.50,organism_num_temp_incr_nomut_forward_0.50,organism_rate_temp_incr_nomut_forward_0.50,forward_num_temp_incr_nomut_forward_0.55,reverse_num_temp_incr_nomut_forward_0.55,forward_rate_temp_incr_nomut_forward_0.55,reverse_rate_temp_incr_nomut_forward_0.55,organism_num_temp_incr_nomut_forward_0.55,organism_rate_temp_incr_nomut_forward_0.55,forward_num_temp_incr_nomut_forward_0.60,reverse_num_temp_incr_nomut_forward_0.60,forward_rate_temp_incr_nomut_forward_0.60,reverse_rate_temp_incr_nomut_forward_0.60,organism_num_temp_incr_nomut_forward_0.60,organism_rate_temp_incr_nomut_forward_0.60,forward_num_temp_incr_nomut_reverse_0.10,reverse_num_temp_incr_nomut_reverse_0.10,forward_rate_temp_incr_nomut_reverse_0.10,reverse_rate_temp_incr_nomut_reverse_0.10,organism_num_temp_incr_nomut_reverse_0.10,organism_rate_temp_incr_nomut_reverse_0.10,forward_num_temp_incr_nomut_reverse_0.15,reverse_num_temp_incr_nomut_reverse_0.15,forward_rate_temp_incr_nomut_reverse_0.15,reverse_rate_temp_incr_nomut_reverse_0.15,organism_num_temp_incr_nomut_reverse_0.15,organism_rate_temp_incr_nomut_reverse_0.15,forward_num_temp_incr_nomut_reverse_0.20,reverse_num_temp_incr_nomut_reverse_0.20,forward_rate_temp_incr_nomut_reverse_0.20,reverse_rate_temp_incr_nomut_reverse_0.20,organism_num_temp_incr_nomut_reverse_0.20,organism_rate_temp_incr_nomut_reverse_0.20,forward_num_temp_incr_nomut_reverse_0.25,reverse_num_temp_incr_nomut_reverse_0.25,forward_rate_temp_incr_nomut_reverse_0.25,reverse_rate_temp_incr_nomut_reverse_0.25,organism_num_temp_incr_nomut_reverse_0.25,organism_rate_temp_incr_nomut_reverse_0.25,forward_num_temp_incr_nomut_reverse_0.30,reverse_num_temp_incr_nomut_reverse_0.30,forward_rate_temp_incr_nomut_reverse_0.30,reverse_rate_temp_incr_nomut_reverse_0.30,organism_num_temp_incr_nomut_reverse_0.30,organism_rate_temp_incr_nomut_reverse_0.30,forward_num_temp_incr_nomut_reverse_0.35,reverse_num_temp_incr_nomut_reverse_0.35,forward_rate_temp_incr_nomut_reverse_0.35,reverse_rate_temp_incr_nomut_reverse_0.35,organism_num_temp_incr_nomut_reverse_0.35,organism_rate_temp_incr_nomut_reverse_0.35,forward_num_temp_incr_nomut_reverse_0.40,reverse_num_temp_incr_nomut_reverse_0.40,forward_rate_temp_incr_nomut_reverse_0.40,reverse_rate_temp_incr_nomut_reverse_0.40,organism_num_temp_incr_nomut_reverse_0.40,organism_rate_temp_incr_nomut_reverse_0.40,forward_num_temp_incr_nomut_reverse_0.45,reverse_num_temp_incr_nomut_reverse_0.45,forward_rate_temp_incr_nomut_reverse_0.45,reverse_rate_temp_incr_nomut_reverse_0.45,organism_num_temp_incr_nomut_reverse_0.45,organism_rate_temp_incr_nomut_reverse_0.45,forward_num_temp_incr_nomut_reverse_0.50,reverse_num_temp_incr_nomut_reverse_0.50,forward_rate_temp_incr_nomut_reverse_0.50,reverse_rate_temp_incr_nomut_reverse_0.50,organism_num_temp_incr_nomut_reverse_0.50,organism_rate_temp_incr_nomut_reverse_0.50,forward_num_temp_incr_nomut_reverse_0.55,reverse_num_temp_incr_nomut_reverse_0.55,forward_rate_temp_incr_nomut_reverse_0.55,reverse_rate_temp_incr_nomut_reverse_0.55,organism_num_temp_incr_nomut_reverse_0.55,organism_rate_temp_incr_nomut_reverse_0.55,forward_num_temp_incr_nomut_reverse_0.60,reverse_num_temp_incr_nomut_reverse_0.60,forward_rate_temp_incr_nomut_reverse_0.60,reverse_rate_temp_incr_nomut_reverse_0.60,organism_num_temp_incr_nomut_reverse_0.60,organism_rate_temp_incr_nomut_reverse_0.60
983.9,0.0,9.0083860484793,0.0,983.9,9.0083860484793,963.7,0.0,9.00072249001276,0.0,963.7,9.00072249001276,989.0,0.0,9.02266404086832,0.0,989.0,9.02266404086832,986.1,0.0,9.02725008276784,0.0,986.1,9.02725008276784,967.9,0.0,9.00301882902989,0.0,967.9,9.00301882902989,978.7,0.0,8.99612261824294,0.0,978.7,8.99612261824294,970.2,0.0,9.00412669892414,0.0,970.2,9.00412669892414,957.3,0.0,9.00368868180271,0.0,957.3,9.00368868180271,965.8,0.0,8.98257325879712,0.0,965.8,8.98257325879712,970.5,0.0,9.01490967430264,0.0,970.5,9.01490967430264,957.2,0.0,8.99348245966837,0.0,957.2,8.99348245966837,0.0,978.3,0.0,9.00213038422796,978.3,9.00213038422796,0.0,957.3,0.0,9.00096103770836,957.3,9.00096103770836,0.0,977.6,0.0,9.05200993184948,977.6,9.05200993184948,0.0,982.8,0.0,9.02735036233737,982.8,9.02735036233737,0.0,982.5,0.0,9.02476539344554,982.5,9.02476539344554,0.0,986.4,0.0,9.03301692248242,986.4,9.03301692248242,0.0,972.1,0.0,9.0273766628702,972.1,9.0273766628702,0.0,721.9,0.0,9.12389779343036,721.9,9.12389779343036,0.0,518.8,0.0,9.00719799837698,518.8,9.00719799837698,0.0,390.9,0.0,9.22475074919529,390.9,9.22475074919529,0.0,342.2,0.0,9.33372531586035,342.2,9.33372531586035
984.6,0.0,8.99719284470019,0.0,984.6,8.99719284470019,965.5,0.0,8.98511309672083,0.0,965.5,8.98511309672083,990.2,0.0,9.00899879349999,0.0,990.2,9.00899879349999,987.4,0.0,9.01261688052252,0.0,987.4,9.01261688052252,969.0,0.0,8.99282556624812,0.0,969.0,8.99282556624812,978.7,0.0,8.99166845496663,0.0,978.7,8.99166845496663,970.1,0.0,9.00341855808317,0.0,970.1,9.00341855808317,956.7,0.0,9.00329762146213,0.0,956.7,9.00329762146213,965.5,0.0,8.98238385818684,0.0,965.5,8.98238385818684,970.2,0.0,9.01481674585713,0.0,970.2,9.01481674585713,957.0,0.0,8.99338539585333,0.0,957.0,8.99338539585333,0.0,979.7,0.0,8.98712185975561,979.7,8.98712185975561,0.0,959.1,0.0,8.985273423213,959.1,8.985273423213,0.0,978.9,0.0,9.04011800049954,978.9,9.04011800049954,0.0,982.4,0.0,9.02675777603648,982.4,9.02675777603648,0.0,982.4,0.0,9.02486650568012,982.4,9.02486650568012,0.0,986.1,0.0,9.03283073733293,986.1,9.03283073733293,0.0,971.0,0.0,9.02660442422683,971.0,9.02660442422683,0.0,731.1,0.0,9.11873139998254,731.1,9.11873139998254,0.0,546.0,0.0,9.05390219054332,546.0,9.05390219054332,0.0,395.1,0.0,9.21839430721136,395.1,9.21839430721136,0.0,355.0,0.0,9.34220077701631,355.0,9.34220077701631
995.8,0.0,8.93581423711739,0.0,995.8,8.93581423711739,976.7,0.0,8.9267415802265,0.0,976.7,8.9267415802265,998.4,0.0,8.95632333589663,0.0,998.4,8.95632333589663,995.6,0.0,8.95685239028311,0.0,995.6,8.95685239028311,977.2,0.0,8.94131611488269,0.0,977.2,8.94131611488269,983.3,0.0,8.95980399091387,0.0,983.3,8.95980399091387,971.0,0.0,8.99307518352424,0.0,971.0,8.99307518352424,956.8,0.0,9.00087091112182,0.0,956.8,9.00087091112182,965.3,0.0,8.98258771989372,0.0,965.3,8.98258771989372,969.8,0.0,9.01452497727601,0.0,969.8,9.01452497727601,956.6,0.0,8.99329014774943,0.0,956.6,8.99329014774943,0.0,989.6,0.0,8.92929941622593,989.6,8.92929941622593,0.0,973.6,0.0,8.91612236834598,973.6,8.91612236834598,0.0,988.6,0.0,8.98137668087669,988.6,8.98137668087669,0.0,984.8,0.0,9.00549401747804,984.8,9.00549401747804,0.0,982.1,0.0,9.02477163642302,982.1,9.02477163642302,0.0,985.6,0.0,9.0324432451202,985.6,9.0324432451202,0.0,970.2,0.0,9.02660877396299,970.2,9.02660877396299,0.0,748.8,0.0,9.1116901208388,748.8,9.1116901208388,0.0,599.2,0.0,9.13523585976222,599.2,9.13523585976222,0.0,399.2,0.0,9.21527494807691,399.2,9.21527494807691,0.0,363.2,0.0,9.34069073916445,363.2,9.34069073916445
998.6,0.0,8.9016362567515,0.0,998.6,8.9016362567515,987.0,0.0,8.87061400370511,0.0,987.0,8.87061400370511,998.2,0.0,8.92526891588887,0.0,998.2,8.92526891588887,998.1,0.0,8.91324172986588,0.0,998.1,8.91324172986588,990.8,0.0,8.87013591721764,0.0,990.8,8.87013591721764,991.3,0.0,8.89484863924956,0.0,991.3,8.89484863924956,978.9,0.0,8.94479334876274,0.0,978.9,8.94479334876274,957.6,0.0,8.99244479709381,0.0,957.6,8.99244479709381,964.9,0.0,8.98280534568754,0.0,964.9,8.98280534568754,969.7,0.0,9.0144267192161,0.0,969.7,9.0144267192161,956.0,0.0,8.99279704485964,0.0,956.0,8.99279704485964,0.0,998.6,0.0,8.88241156988652,998.6,8.88241156988652,0.0,997.1,0.0,8.83413840367648,997.1,8.83413840367648,0.0,998.5,0.0,8.92588569005304,998.5,8.92588569005304,0.0,993.1,0.0,8.95376704717176,993.1,8.95376704717176,0.0,981.4,0.0,9.02336272893491,981.4,9.02336272893491,0.0,984.8,0.0,9.03255626539486,984.8,9.03255626539486,0.0,969.6,0.0,9.0265184306062,969.6,9.0265184306062,0.0,776.8,0.0,9.10343546453065,776.8,9.10343546453065,0.0,664.8,0.0,9.22147395234466,664.8,9.22147395234466,0.0,405.0,0.0,9.20847760646844,405.0,9.20847760646844,0.0,367.1,0.0,9.33242981156807,367.1,9.33242981156807
998.4,0.0,8.87690310274375,0.0,998.4,8.87690310274375,997.3,0.0,8.85223668616914,0.0,997.3,8.85223668616914,997.8,0.0,8.90428552335581,0.0,997.8,8.90428552335581,998.5,0.0,8.8922398185266,0.0,998.5,8.8922398185266,998.2,0.0,8.83802293553181,0.0,998.2,8.83802293553181,998.6,0.0,8.85891773537064,0.0,998.6,8.85891773537064,994.8,0.0,8.870257250491,0.0,994.8,8.870257250491,965.6,0.0,8.93921340800302,0.0,965.6,8.93921340800302,965.4,0.0,8.97628497977486,0.0,965.4,8.97628497977486,969.7,0.0,9.01372076971096,0.0,969.7,9.01372076971096,955.5,0.0,8.99261380201346,0.0,955.5,8.99261380201346,0.0,998.5,0.0,8.86053609473458,998.5,8.86053609473458,0.0,998.5,0.0,8.81785741546839,998.5,8.81785741546839,0.0,998.9,0.0,8.9019953821557,998.9,8.9019953821557,0.0,998.4,0.0,8.91116435327877,998.4,8.91116435327877,0.0,982.7,0.0,9.00991714188007,982.7,9.00991714188007,0.0,984.4,0.0,9.03246536579329,984.4,9.03246536579329,0.0,969.2,0.0,9.02631966039079,969.2,9.02631966039079,0.0,806.3,0.0,9.09781770615201,806.3,9.09781770615201,0.0,715.8,0.0,9.27685626211635,715.8,9.27685626211635,0.0,412.9,0.0,9.20160852474686,412.9,9.20160852474686,0.0,369.6,0.0,9.3231933610829,369.6,9.3231933610829
998.8,0.0,8.87064128256513,0.0,998.8,8.87064128256513,998.6,0.0,8.84601594436691,0.0,998.6,8.84601594436691,998.7,0.0,8.89595888473644,0.0,998.7,8.89595888473644,998.5,0.0,8.88792467088146,0.0,998.5,8.88792467088146,998.3,0.0,8.83106070766457,0.0,998.3,8.83106070766457,998.4,0.0,8.85027790930047,0.0,998.4,8.85027790930047,998.0,0.0,8.84808620610795,0.0,998.0,8.84808620610795,977.7,0.0,8.87118520022481,0.0,977.7,8.87118520022481,969.7,0.0,8.94405302709616,0.0,969.7,8.94405302709616,969.8,0.0,9.01118935937325,0.0,969.8,9.01118935937325,955.5,0.0,8.99261380201346,0.0,955.5,8.99261380201346,0.0,998.2,0.0,8.85747185407891,998.2,8.85747185407891,0.0,998.3,0.0,8.81455699442697,998.3,8.81455699442697,0.0,998.3,0.0,8.89693165592374,998.3,8.89693165592374,0.0,998.4,0.0,8.89492556417339,998.4,8.89492556417339,0.0,995.9,0.0,9.00291993721947,995.9,9.00291993721947,0.0,984.2,0.0,9.03226375350718,984.2,9.03226375350718,0.0,968.5,0.0,9.02663927453855,968.5,9.02663927453855,0.0,831.1,0.0,9.09085179058631,831.1,9.09085179058631,0.0,749.4,0.0,9.30924494313338,749.4,9.30924494313338,0.0,420.3,0.0,9.19816412877363,420.3,9.19816412877363,0.0,370.9,0.0,9.31756802896387,370.9,9.31756802896387
998.0,0.0,8.87593223675863,0.0,998.0,8.87593223675863,998.2,0.0,8.85072119086037,0.0,998.2,8.85072119086037,998.1,0.0,8.90021417006581,0.0,998.1,8.90021417006581,998.5,0.0,8.89274522832893,0.0,998.5,8.89274522832893,998.2,0.0,8.83652856831481,0.0,998.2,8.83652856831481,997.9,0.0,8.85493762711638,0.0,997.9,8.85493762711638,998.5,0.0,8.8448883983097,0.0,998.5,8.8448883983097,998.3,0.0,8.83806553554911,0.0,998.3,8.83806553554911,978.7,0.0,8.88514604578989,0.0,978.7,8.88514604578989,970.3,0.0,9.00422075650222,0.0,970.3,9.00422075650222,955.3,0.0,8.99252075586493,0.0,955.3,8.99252075586493,0.0,998.2,0.0,8.86244156554214,998.2,8.86244156554214,0.0,998.5,0.0,8.8214265367572,998.5,8.8214265367572,0.0,998.3,0.0,8.90343806821114,998.3,8.90343806821114,0.0,998.2,0.0,8.89440268538143,998.2,8.89440268538143,0.0,997.9,0.0,8.99860934526528,997.9,8.99860934526528,0.0,986.5,0.0,9.03187399306642,986.5,9.03187399306642,0.0,967.9,0.0,9.0265466419019,967.9,9.0265466419019,0.0,851.9,0.0,9.0753939528884,851.9,9.0753939528884,0.0,761.1,0.0,9.31856122927156,761.1,9.31856122927156,0.0,428.5,0.0,9.19426684663239,428.5,9.19426684663239,0.0,372.7,0.0,9.30861364796554,372.7,9.30861364796554
998.2,0.0,8.88128401499932,0.0,998.2,8.88128401499932,997.9,0.0,8.8576634944613,0.0,997.9,8.8576634944613,997.9,0.0,8.90550746463877,0.0,997.9,8.90550746463877,997.7,0.0,8.89906009988983,0.0,997.7,8.89906009988983,998.5,0.0,8.84082500299754,0.0,998.5,8.84082500299754,998.3,0.0,8.85637172109454,0.0,998.3,8.85637172109454,998.0,0.0,8.85081165791724,0.0,998.0,8.85081165791724,998.2,0.0,8.83685733932637,0.0,998.2,8.83685733932637,998.4,0.0,8.84504090253553,0.0,998.4,8.84504090253553,976.0,0.0,8.97046137534744,0.0,976.0,8.97046137534744,955.3,0.0,8.98915456162809,0.0,955.3,8.98915456162809,0.0,998.4,0.0,8.86707228270354,998.4,8.86707228270354,0.0,997.8,0.0,8.82554440122787,997.8,8.82554440122787,0.0,998.1,0.0,8.90502402853705,998.1,8.90502402853705,0.0,998.7,0.0,8.89686026017938,998.7,8.89686026017938,0.0,998.4,0.0,8.99192456333485,998.4,8.99192456333485,0.0,995.8,0.0,9.04123527038282,995.8,9.04123527038282,0.0,967.8,0.0,9.02654786998572,967.8,9.02654786998572,0.0,873.1,0.0,9.04993018909226,873.1,9.04993018909226,0.0,763.9,0.0,9.3195885637641,763.9,9.3195885637641,0.0,437.5,0.0,9.18607119364633,437.5,9.18607119364633,0.0,374.2,0.0,9.30024455752866,374.2,9.30024455752866
998.2,0.0,8.8828534172619,0.0,998.2,8.8828534172619,998.2,0.0,8.86233361714807,0.0,998.2,8.86233361714807,997.9,0.0,8.9095178854732,0.0,997.9,8.9095178854732,998.3,0.0,8.90463948792099,0.0,998.3,8.90463948792099,997.8,0.0,8.84274865759211,0.0,997.8,8.84274865759211,998.3,0.0,8.85821893625856,0.0,998.3,8.85821893625856,998.4,0.0,8.85457610089572,0.0,998.4,8.85457610089572,998.5,0.0,8.84338182682112,0.0,998.5,8.84338182682112,998.6,0.0,8.83909500683048,0.0,998.6,8.83909500683048,991.2,0.0,8.89284572534806,0.0,991.2,8.89284572534806,957.7,0.0,8.9721412076809,0.0,957.7,8.9721412076809,0.0,998.8,0.0,8.87065101173318,998.8,8.87065101173318,0.0,997.6,0.0,8.82710885143439,997.6,8.82710885143439,0.0,998.1,0.0,8.90779486367658,998.1,8.90779486367658,0.0,998.4,0.0,8.89612131875475,998.4,8.89612131875475,0.0,998.6,0.0,8.97786383577967,998.6,8.97786383577967,0.0,998.4,0.0,9.04877051762266,998.4,9.04877051762266,0.0,967.3,0.0,9.02655480023767,967.3,9.02655480023767,0.0,893.7,0.0,9.02069777263531,893.7,9.02069777263531,0.0,764.5,0.0,9.31853382540998,764.5,9.31853382540998,0.0,446.1,0.0,9.18350398056253,446.1,9.18350398056253,0.0,375.5,0.0,9.29281992119635,375.5,9.29281992119635
998.4,0.0,8.87801717380031,0.0,998.4,8.87801717380031,998.5,0.0,8.85871952891096,0.0,998.5,8.85871952891096,998.5,0.0,8.90685262772858,0.0,998.5,8.90685262772858,997.9,0.0,8.89899209988013,0.0,997.9,8.89899209988013,998.3,0.0,8.83795975862215,0.0,998.3,8.83795975862215,998.1,0.0,8.85735758235123,0.0,998.1,8.85735758235123,998.2,0.0,8.856404441097,0.0,998.2,8.856404441097,998.2,0.0,8.84673318764684,0.0,998.2,8.84673318764684,998.4,0.0,8.84181915255557,0.0,998.4,8.84181915255557,998.5,0.0,8.86237043294351,0.0,998.5,8.86237043294351,965.2,0.0,8.92591692493061,0.0,965.2,8.92591692493061,0.0,998.5,0.0,8.86481043421189,998.5,8.86481043421189,0.0,998.3,0.0,8.81957282499949,998.3,8.81957282499949,0.0,998.3,0.0,8.90051993147271,998.3,8.90051993147271,0.0,998.4,0.0,8.89562636597961,998.4,8.89562636597961,0.0,998.6,0.0,8.97064718783181,998.6,8.97064718783181,0.0,998.5,0.0,9.05379972749074,998.5,9.05379972749074,0.0,969.2,0.0,9.02892979253676,969.2,9.02892979253676,0.0,914.0,0.0,8.99006246332966,914.0,8.99006246332966,0.0,765.0,0.0,9.31729268903706,765.0,9.31729268903706,0.0,469.2,0.0,9.2021534118246,469.2,9.2021534118246,0.0,376.0,0.0,9.28983138988257,376.0,9.28983138988257
998.5,0.0,8.87230455038609,0.0,998.5,8.87230455038609,998.4,0.0,8.85875023319913,0.0,998.4,8.85875023319913,998.7,0.0,8.90087733023605,0.0,998.7,8.90087733023605,998.0,0.0,8.8955913016187,0.0,998.0,8.8955913016187,998.3,0.0,8.83542744642414,0.0,998.3,8.83542744642414,998.9,0.0,8.85013891647158,0.0,998.9,8.85013891647158,998.4,0.0,8.85216395302767,0.0,998.4,8.85216395302767,997.5,0.0,8.84720871777565,0.0,997.5,8.84720871777565,997.6,0.0,8.84174329782735,0.0,997.6,8.84174329782735,998.3,0.0,8.85683298639653,0.0,998.3,8.85683298639653,979.4,0.0,8.86526879696519,0.0,979.4,8.86526879696519,0.0,998.4,0.0,8.86390105510241,998.4,8.86390105510241,0.0,998.0,0.0,8.81702217735242,998.0,8.81702217735242,0.0,998.3,0.0,8.90192676542354,998.3,8.90192676542354,0.0,997.9,0.0,8.88657208555367,997.9,8.88657208555367,0.0,998.5,0.0,8.96634761013518,998.5,8.96634761013518,0.0,998.6,0.0,9.05437402415692,998.6,9.05437402415692,0.0,977.1,0.0,9.0403861288834,977.1,9.0403861288834,0.0,929.9,0.0,8.96159265787891,929.9,8.96159265787891,0.0,766.1,0.0,9.31282873287773,766.1,9.31282873287773,0.0,499.3,0.0,9.23507552008665,499.3,9.23507552008665,0.0,376.5,0.0,9.2878756344069,376.5,9.2878756344069
998.4,0.0,8.87429092419072,0.0,998.4,8.87429092419072,998.4,0.0,8.86485601405733,0.0,998.4,8.86485601405733,998.5,0.0,8.90616628652701,0.0,998.5,8.90616628652701,998.3,0.0,8.89942876079169,0.0,998.3,8.89942876079169,998.1,0.0,8.84000950234963,0.0,998.1,8.84000950234963,998.2,0.0,8.85640170947647,0.0,998.2,8.85640170947647,998.6,0.0,8.85291802597507,0.0,998.6,8.85291802597507,998.4,0.0,8.84071583980891,0.0,998.4,8.84071583980891,998.7,0.0,8.8444055011126,0.0,998.7,8.8444055011126,998.3,0.0,8.85884801028669,0.0,998.3,8.85884801028669,998.4,0.0,8.84104079778417,0.0,998.4,8.84104079778417,0.0,997.6,0.0,8.87160726800047,997.6,8.87160726800047,0.0,998.3,0.0,8.8214449811206,998.3,8.8214449811206,0.0,998.0,0.0,8.90922388922793,998.0,8.90922388922793,0.0,997.9,0.0,8.88304283274222,997.9,8.88304283274222,0.0,998.0,0.0,8.9624279370898,998.0,8.9624279370898,0.0,998.3,0.0,9.04897734571736,998.3,9.04897734571736,0.0,997.2,0.0,9.06500833886291,997.2,9.06500833886291,0.0,937.5,0.0,8.94369957428994,937.5,8.94369957428994,0.0,768.0,0.0,9.30875535663827,768.0,9.30875535663827,0.0,539.2,0.0,9.27623396249751,539.2,9.27623396249751,0.0,376.9,0.0,9.28570801223122,376.9,9.28570801223122
998.6,0.0,8.87933213774897,0.0,998.6,8.87933213774897,998.6,0.0,8.86633366833767,0.0,998.6,8.86633366833767,998.1,0.0,8.91343226453215,0.0,998.1,8.91343226453215,998.6,0.0,8.90666929454504,0.0,998.6,8.90666929454504,998.2,0.0,8.84108117812226,0.0,998.2,8.84108117812226,998.1,0.0,8.86260172732053,0.0,998.1,8.86260172732053,998.4,0.0,8.85677900137994,0.0,998.4,8.85677900137994,998.5,0.0,8.84212937759519,0.0,998.5,8.84212937759519,998.5,0.0,8.84143369233198,0.0,998.5,8.84143369233198,998.4,0.0,8.86018433262922,0.0,998.4,8.86018433262922,998.3,0.0,8.83817369116543,0.0,998.3,8.83817369116543,0.0,998.6,0.0,8.87393995855543,998.6,8.87393995855543,0.0,998.2,0.0,8.82508514146273,998.2,8.82508514146273,0.0,998.2,0.0,8.90913904690676,998.2,8.90913904690676,0.0,998.2,0.0,8.89249294505409,998.2,8.89249294505409,0.0,997.7,0.0,8.95900582214879,997.7,8.95900582214879,0.0,998.4,0.0,9.03985378183856,998.4,9.03985378183856,0.0,998.2,0.0,9.07474417579501,998.2,9.07474417579501,0.0,942.3,0.0,8.93187452104609,942.3,8.93187452104609,0.0,774.0,0.0,9.30499972278403,774.0,9.30499972278403,0.0,584.8,0.0,9.32217556013646,584.8,9.32217556013646,0.0,377.3,0.0,9.2837588213965,377.3,9.2837588213965
998.2,0.0,8.87867694539805,0.0,998.2,8.87867694539805,998.0,0.0,8.86903818672477,0.0,998.0,8.86903818672477,998.3,0.0,8.91085353005663,0.0,998.3,8.91085353005663,997.8,0.0,8.8990622459171,0.0,997.8,8.8990622459171,998.1,0.0,8.84241180465254,0.0,998.1,8.84241180465254,997.9,0.0,8.86041011826073,0.0,997.9,8.86041011826073,998.3,0.0,8.8584812065972,0.0,998.3,8.8584812065972,998.8,0.0,8.84753511026056,0.0,998.8,8.84753511026056,998.5,0.0,8.83968726154753,0.0,998.5,8.83968726154753,998.7,0.0,8.85790560099177,0.0,998.7,8.85790560099177,998.4,0.0,8.8435669510687,0.0,998.4,8.8435669510687,0.0,998.2,0.0,8.87047142317623,998.2,8.87047142317623,0.0,998.2,0.0,8.82852210186693,998.2,8.82852210186693,0.0,998.4,0.0,8.90133735824656,998.4,8.90133735824656,0.0,998.7,0.0,8.89585908553844,998.7,8.89585908553844,0.0,998.0,0.0,8.95719233071179,998.0,8.95719233071179,0.0,997.9,0.0,9.02663355744679,997.9,9.02663355744679,0.0,997.8,0.0,9.08329138560815,997.8,9.08329138560815,0.0,944.8,0.0,8.92423534277548,944.8,8.92423534277548,0.0,782.0,0.0,9.29934942480272,782.0,9.29934942480272,0.0,631.9,0.0,9.36035553859324,631.9,9.36035553859324,0.0,377.5,0.0,9.28281022265914,377.5,9.28281022265914
998.3,0.0,8.87027636285882,0.0,998.3,8.87027636285882,998.1,0.0,8.86164288549118,0.0,998.1,8.86164288549118,998.7,0.0,8.89767202071811,0.0,998.7,8.89767202071811,998.2,0.0,8.89331244794677,0.0,998.2,8.89331244794677,998.4,0.0,8.84112727670696,0.0,998.4,8.84112727670696,998.6,0.0,8.85319454756453,0.0,998.6,8.85319454756453,998.0,0.0,8.85702017124772,0.0,998.0,8.85702017124772,998.5,0.0,8.85145193685856,0.0,998.5,8.85145193685856,998.4,0.0,8.84238262479419,0.0,998.4,8.84238262479419,998.7,0.0,8.8547278562595,0.0,998.7,8.8547278562595,998.4,0.0,8.84421220063488,0.0,998.4,8.84421220063488,0.0,998.2,0.0,8.86025995354139,998.2,8.86025995354139,0.0,998.4,0.0,8.82781582504308,998.4,8.82781582504308,0.0,998.5,0.0,8.89404402935608,998.5,8.89404402935608,0.0,998.5,0.0,8.89694237299327,998.5,8.89694237299327,0.0,998.4,0.0,8.9538302402893,998.4,8.9538302402893,0.0,997.9,0.0,9.01462212529553,997.9,9.01462212529553,0.0,998.0,0.0,9.08646215871564,998.0,9.08646215871564,0.0,946.5,0.0,8.92327127411491,946.5,8.92327127411491,0.0,797.5,0.0,9.29163391080194,797.5,9.29163391080194,0.0,669.8,0.0,9.38600080264378,669.8,9.38600080264378,0.0,377.6,0.0,9.2822298288394,377.6,9.2822298288394
