forward_num_temp_incr_mut_forward_0.10,reverse_num_temp_incr_mut_forward_0.10,forward_rate_temp_incr_mut_forward_0.10,reverse_rate_temp_incr_mut_forward_0.10,organism_num_temp_incr_mut_forward_0.10,organism_rate_temp_incr_mut_forward_0.10,forward_num_temp_incr_mut_forward_0.15,reverse_num_temp_incr_mut_forward_0.15,forward_rate_temp_incr_mut_forward_0.15,reverse_rate_temp_incr_mut_forward_0.15,organism_num_temp_incr_mut_forward_0.15,organism_rate_temp_incr_mut_forward_0.15,forward_num_temp_incr_mut_forward_0.20,reverse_num_temp_incr_mut_forward_0.20,forward_rate_temp_incr_mut_forward_0.20,reverse_rate_temp_incr_mut_forward_0.20,organism_num_temp_incr_mut_forward_0.20,organism_rate_temp_incr_mut_forward_0.20,forward_num_temp_incr_mut_forward_0.25,reverse_num_temp_incr_mut_forward_0.25,forward_rate_temp_incr_mut_forward_0.25,reverse_rate_temp_incr_mut_forward_0.25,organism_num_temp_incr_mut_forward_0.25,organism_rate_temp_incr_mut_forward_0.25,forward_num_temp_incr_mut_forward_0.30,reverse_num_temp_incr_mut_forward_0.30,forward_rate_temp_incr_mut_forward_0.30,reverse_rate_temp_incr_mut_forward_0.30,organism_num_temp_incr_mut_forward_0.30,organism_rate_temp_incr_mut_forward_0.30,forward_num_temp_incr_mut_forward_0.35,reverse_num_temp_incr_mut_forward_0.35,forward_rate_temp_incr_mut_forward_0.35,reverse_rate_temp_incr_mut_forward_0.35,organism_num_temp_incr_mut_forward_0.35,organism_rate_temp_incr_mut_forward_0.35,forward_num_temp_incr_mut_forward_0.40,reverse_num_temp_incr_mut_forward_0.40,forward_rate_temp_incr_mut_forward_0.40,reverse_rate_temp_incr_mut_forward_0.40,organism_num_temp_incr_mut_forward_0.40,organism_rate_temp_incr_mut_forward_0.40,forward_num_temp_incr_mut_forward_0.45,reverse_num_temp_incr_mut_forward_0.45,forward_rate_temp_incr_mut_forward_0.45,reverse_rate_temp_incr_mut_forward_0.45,organism_num_temp_incr_mut_forward_0.45,organism_rate_temp_incr_mut_forward_0.45,forward_num_temp_incr_mut_forward_0.50,reverse_num_temp_incr_mut_forward_0.50,forward_rate_temp_incr_mut_forward_0.50,reverse_rate_temp_incr_mut_forward_0.50,organism_num_temp_incr_mut_forward_0.50,organism_rate_temp_incr_mut_forward_0.50,forward_num_temp_incr_mut_forward_0.55,reverse_num_temp_incr_mut_forward_0.55,forward_rate_temp_incr_mut_forward_0.55,reverse_rate_temp_incr_mut_forward_0.55,organism_num_temp_incr_mut_forward_0.55,organism_rate_temp_incr_mut_forward_0.55,forward_num_temp_incr_mut_forward_0.60,reverse_num_temp_incr_mut_forward_0.60,forward_rate_temp_incr_mut_forward_0.60,reverse_rate_temp_incr_mut_forward_0.60,organism_num_temp_incr_mut_forward_0.60,organism_rate_temp_incr_mut_forward_0.60,forward_num_temp_incr_mut_reverse_0.10,reverse_num_temp_incr_mut_reverse_0.10,forward_rate_temp_incr_mut_reverse_0.10,reverse_rate_temp_incr_mut_reverse_0.10,organism_num_temp_incr_mut_reverse_0.10,organism_rate_temp_incr_mut_reverse_0.10,forward_num_temp_incr_mut_reverse_0.15,reverse_num_temp_incr_mut_reverse_0.15,forward_rate_temp_incr_mut_reverse_0.15,reverse_rate_temp_incr_mut_reverse_0.15,organism_num_temp_incr_mut_reverse_0.15,organism_rate_temp_incr_mut_reverse_0.15,forward_num_temp_incr_mut_reverse_0.20,reverse_num_temp_incr_mut_reverse_0.20,forward_rate_temp_incr_mut_reverse_0.20,reverse_rate_temp_incr_mut_reverse_0.20,organism_num_temp_incr_mut_reverse_0.20,organism_rate_temp_incr_mut_reverse_0.20,forward_num_temp_incr_mut_reverse_0.25,reverse_num_temp_incr_mut_reverse_0.25,forward_rate_temp_incr_mut_reverse_0.25,reverse_rate_temp_incr_mut_reverse_0.25,organism_num_temp_incr_mut_reverse_0.25,organism_rate_temp_incr_mut_reverse_0.25,forward_num_temp_incr_mut_reverse_0.30,reverse_num_temp_incr_mut_reverse_0.30,forward_rate_temp_incr_mut_reverse_0.30,reverse_rate_temp_incr_mut_reverse_0.30,organism_num_temp_incr_mut_reverse_0.30,organism_rate_temp_incr_mut_reverse_0.30,forward_num_temp_incr_mut_reverse_0.35,reverse_num_temp_incr_mut_reverse_0.35,forward_rate_temp_incr_mut_reverse_0.35,reverse_rate_temp_incr_mut_reverse_0.35,organism_num_temp_incr_mut_reverse_0.35,organism_rate_temp_incr_mut_reverse_0.35,forward_num_temp_incr_mut_reverse_0.40,reverse_num_temp_incr_mut_reverse_0.40,forward_rate_temp_incr_mut_reverse_0.40,reverse_rate_temp_incr_mut_reverse_0.40,organism_num_temp_incr_mut_reverse_0.40,organism_rate_temp_incr_mut_reverse_0.40,forward_num_temp_incr_mut_reverse_0.45,reverse_num_temp_incr_mut_reverse_0.45,forward_rate_temp_incr_mut_reverse_0.45,reverse_rate_temp_incr_mut_reverse_0.45,organism_num_temp_incr_mut_reverse_0.45,organism_rate_temp_incr_mut_reverse_0.45,forward_num_temp_incr_mut_reverse_0.50,reverse_num_temp_incr_mut_reverse_0.50,forward_rate_temp_incr_mut_reverse_0.50,reverse_rate_temp_incr_mut_reverse_0.50,organism_num_temp_incr_mut_reverse_0.50,organism_rate_temp_incr_mut_reverse_0.50,forward_num_temp_incr_mut_reverse_0.55,reverse_num_temp_incr_mut_reverse_0.55,forward_rate_temp_incr_mut_reverse_0.55,reverse_rate_temp_incr_mut_reverse_0.55,organism_num_temp_incr_mut_reverse_0.55,organism_rate_temp_incr_mut_reverse_0.55,forward_num_temp_incr_mut_reverse_0.60,reverse_num_temp_incr_mut_reverse_0.60,forward_rate_temp_incr_mut_reverse_0.60,reverse_rate_temp_incr_mut_reverse_0.60,organism_num_temp_incr_mut_reverse_0.60,organism_rate_temp_incr_mut_reverse_0.60
998.3,0.0,9.03839022196972,0.0,998.3,9.03839022196972,998.5,0.0,8.91342968446082,0.0,998.5,8.91342968446082,997.6,0.0,9.00654672083894,0.0,997.6,9.00654672083894,998.5,0.0,8.17145171223327,0.0,998.5,8.17145171223327,998.2,0.0,7.54357187995046,0.0,998.2,7.54357187995046,998.5,0.0,6.7405225438583,0.0,998.5,6.7405225438583,998.0,0.0,5.62087271287917,0.0,998.0,5.62087271287917,998.1,0.0,4.47998114798662,0.0,998.1,4.47998114798662,998.3,0.0,4.70237678578432,0.0,998.3,4.70237678578432,998.1,0.0,6.49359939138891,0.0,998.1,6.49359939138891,998.7,0.0,6.63673563342902,0.0,998.7,6.63673563342902,0.0,998.5,0.0,9.01874904111976,998.5,9.01874904111976,0.0,997.9,0.0,9.02443395743212,997.9,9.02443395743212,0.0,998.2,0.0,9.02285042968458,998.2,9.02285042968458,0.0,998.2,0.0,8.21449455903416,998.2,8.21449455903416,0.0,998.2,0.0,7.5051082122136,998.2,7.5051082122136,0.0,998.5,0.0,6.74651873447991,998.5,6.74651873447991,0.0,998.3,0.0,5.71041766666818,998.3,5.71041766666818,0.0,998.4,0.0,4.43493855773189,998.4,4.43493855773189,0.0,997.5,0.0,4.70654434591346,997.5,4.70654434591346,0.0,998.5,0.0,6.20201218388134,998.5,6.20201218388134,0.0,998.4,0.0,6.25758935287993,998.4,6.25758935287993
998.6,0.0,9.04156581431131,0.0,998.6,9.04156581431131,997.9,0.0,8.91450856598876,0.0,997.9,8.91450856598876,998.1,0.0,9.00582929248393,0.0,998.1,9.00582929248393,998.2,0.0,8.1723520633452,0.0,998.2,8.1723520633452,998.5,0.0,7.54441666115013,0.0,998.5,7.54441666115013,997.7,0.0,6.73962658836169,0.0,997.7,6.73962658836169,998.4,0.0,5.61795401399756,0.0,998.4,5.61795401399756,998.0,0.0,4.476834152425,0.0,998.0,4.476834152425,998.2,0.0,4.69792729813998,0.0,998.2,4.69792729813998,998.4,0.0,6.49696869570036,0.0,998.4,6.49696869570036,998.5,0.0,6.63626236864338,0.0,998.5,6.63626236864338,0.0,998.3,0.0,9.02108066191067,998.3,9.02108066191067,0.0,998.6,0.0,9.02683594795331,998.6,9.02683594795331,0.0,997.8,0.0,9.02362238697758,997.8,9.02362238697758,0.0,998.0,0.0,8.21293464214944,998.0,8.21293464214944,0.0,998.6,0.0,7.50660590450169,998.6,7.50660590450169,0.0,998.4,0.0,6.74903879544012,998.4,6.74903879544012,0.0,998.5,0.0,5.71799423548428,998.5,5.71799423548428,0.0,998.4,0.0,4.43552159836574,998.4,4.43552159836574,0.0,998.1,0.0,4.70482722442847,998.1,4.70482722442847,0.0,998.5,0.0,6.20934497159093,998.5,6.20934497159093,0.0,998.4,0.0,6.27572918368304,998.4,6.27572918368304
998.2,0.0,9.04326539721205,0.0,998.2,9.04326539721205,998.1,0.0,8.91602826236914,0.0,998.1,8.91602826236914,998.4,0.0,9.00698823588665,0.0,998.4,9.00698823588665,997.9,0.0,8.17694616755271,0.0,997.9,8.17694616755271,998.5,0.0,7.54282338722302,0.0,998.5,7.54282338722302,998.0,0.0,6.74390825319182,0.0,998.0,6.74390825319182,998.3,0.0,5.61938323140969,0.0,998.3,5.61938323140969,998.1,0.0,4.47377923875175,0.0,998.1,4.47377923875175,997.7,0.0,4.69964081006101,0.0,997.7,4.69964081006101,998.0,0.0,6.48890944003549,0.0,998.0,6.48890944003549,998.4,0.0,6.63260226878336,0.0,998.4,6.63260226878336,0.0,998.4,0.0,9.02344089566478,998.4,9.02344089566478,0.0,998.1,0.0,9.02733995977773,998.1,9.02733995977773,0.0,998.5,0.0,9.02633645669718,998.5,9.02633645669718,0.0,998.4,0.0,8.21312775882638,998.4,8.21312775882638,0.0,998.3,0.0,7.50776016356616,998.3,7.50776016356616,0.0,998.6,0.0,6.74536861510809,998.6,6.74536861510809,0.0,998.5,0.0,5.71686028152723,998.5,5.71686028152723,0.0,998.4,0.0,4.4328300327632,998.4,4.4328300327632,0.0,998.2,0.0,4.70724816359284,998.2,4.70724816359284,0.0,998.4,0.0,6.21776389638202,998.4,6.21776389638202,0.0,998.8,0.0,6.28513032070146,998.8,6.28513032070146
998.3,0.0,9.04054526372773,0.0,998.3,9.04054526372773,998.2,0.0,8.91313447917458,0.0,998.2,8.91313447917458,997.9,0.0,9.00690045748126,0.0,997.9,9.00690045748126,998.0,0.0,8.17329193480918,0.0,998.0,8.17329193480918,998.2,0.0,7.54223319264415,0.0,998.2,7.54223319264415,998.0,0.0,6.74004387880065,0.0,998.0,6.74004387880065,997.7,0.0,5.61479628178787,0.0,997.7,5.61479628178787,998.2,0.0,4.47701975110874,0.0,998.2,4.47701975110874,998.2,0.0,4.7073707671688,0.0,998.2,4.7073707671688,998.4,0.0,6.48659643054209,0.0,998.4,6.48659643054209,998.1,0.0,6.63204642457848,0.0,998.1,6.63204642457848,0.0,998.3,0.0,9.02278106426733,998.3,9.02278106426733,0.0,997.7,0.0,9.0278484399344,997.7,9.0278484399344,0.0,998.5,0.0,9.02593846874494,998.5,9.02593846874494,0.0,998.5,0.0,8.21380214147073,998.5,8.21380214147073,0.0,997.4,0.0,7.50836174048623,997.4,7.50836174048623,0.0,998.5,0.0,6.75043349963189,998.5,6.75043349963189,0.0,998.4,0.0,5.71187087765751,998.4,5.71187087765751,0.0,998.7,0.0,4.43338337966109,998.7,4.43338337966109,0.0,998.5,0.0,4.7046929524202,998.5,4.7046929524202,0.0,998.4,0.0,6.21728246659614,998.4,6.21728246659614,0.0,998.4,0.0,6.29957418243509,998.4,6.29957418243509
998.4,0.0,9.04058157801422,0.0,998.4,9.04058157801422,998.3,0.0,8.91420868902381,0.0,998.3,8.91420868902381,998.4,0.0,9.00902525772265,0.0,998.4,9.00902525772265,998.3,0.0,8.17401772474944,0.0,998.3,8.17401772474944,998.5,0.0,7.54183654934505,0.0,998.5,7.54183654934505,997.9,0.0,6.73776833408255,0.0,997.9,6.73776833408255,997.6,0.0,5.61289812588569,0.0,997.6,5.61289812588569,998.6,0.0,4.47957255853047,0.0,998.6,4.47957255853047,997.4,0.0,4.70601223816963,0.0,997.4,4.70601223816963,998.4,0.0,6.4879148518584,0.0,998.4,6.4879148518584,998.3,0.0,6.63551854638742,0.0,998.3,6.63551854638742,0.0,998.5,0.0,9.02311951229787,998.5,9.02311951229787,0.0,998.6,0.0,9.02794789299886,998.6,9.02794789299886,0.0,997.7,0.0,9.02683184266672,997.7,9.02683184266672,0.0,998.4,0.0,8.21143050959052,998.4,8.21143050959052,0.0,998.2,0.0,7.50592087123334,998.2,7.50592087123334,0.0,998.4,0.0,6.74487152483144,998.4,6.74487152483144,0.0,997.6,0.0,5.71497398263025,997.6,5.71497398263025,0.0,998.6,0.0,4.43359180824111,998.6,4.43359180824111,0.0,997.7,0.0,4.70649542174615,997.7,4.70649542174615,0.0,997.9,0.0,6.22303548270376,997.9,6.22303548270376,0.0,998.6,0.0,6.31271110790149,998.6,6.31271110790149
998.3,0.0,9.04169585537016,0.0,998.3,9.04169585537016,998.6,0.0,8.91636017528796,0.0,998.6,8.91636017528796,998.3,0.0,9.01152618986908,0.0,998.3,9.01152618986908,998.4,0.0,8.17508532365387,0.0,998.4,8.17508532365387,998.0,0.0,7.54066051590626,0.0,998.0,7.54066051590626,998.5,0.0,6.73270560385774,0.0,998.5,6.73270560385774,998.3,0.0,5.61651762616219,0.0,998.3,5.61651762616219,998.3,0.0,4.47887762149478,0.0,998.3,4.47887762149478,998.0,0.0,4.70381059708883,0.0,998.0,4.70381059708883,997.5,0.0,6.4909783919795,0.0,997.5,6.4909783919795,998.3,0.0,6.63905995017596,0.0,998.3,6.63905995017596,0.0,998.3,0.0,9.02433147464765,998.3,9.02433147464765,0.0,998.5,0.0,9.03076192324287,998.5,9.03076192324287,0.0,998.4,0.0,9.02615132637527,998.4,9.02615132637527,0.0,998.2,0.0,8.21141402184531,998.2,8.21141402184531,0.0,998.4,0.0,7.5079397077574,998.4,7.5079397077574,0.0,998.0,0.0,6.73891719290179,998.0,6.73891719290179,0.0,998.2,0.0,5.71549604369869,998.2,5.71549604369869,0.0,998.3,0.0,4.43216495160926,998.3,4.43216495160926,0.0,998.2,0.0,4.71218051658632,998.2,4.71218051658632,0.0,998.4,0.0,6.22868037212071,998.4,6.22868037212071,0.0,998.5,0.0,6.32789131817188,998.5,6.32789131817188
998.4,0.0,9.03985748330667,0.0,998.4,9.03985748330667,998.6,0.0,8.91763177047919,0.0,998.6,8.91763177047919,997.9,0.0,9.0126153988997,0.0,997.9,9.0126153988997,998.3,0.0,8.17430924873654,0.0,998.3,8.17430924873654,998.1,0.0,7.54304178170818,0.0,998.1,7.54304178170818,998.3,0.0,6.7297341429606,0.0,998.3,6.7297341429606,998.1,0.0,5.60634318220725,0.0,998.1,5.60634318220725,997.6,0.0,4.47945336591789,0.0,997.6,4.47945336591789,998.2,0.0,4.70505110859741,0.0,998.2,4.70505110859741,998.2,0.0,6.49507435526473,0.0,998.2,6.49507435526473,998.1,0.0,6.64348660473669,0.0,998.1,6.64348660473669,0.0,998.6,0.0,9.02764156942514,998.6,9.02764156942514,0.0,998.2,0.0,9.03256718176688,998.2,9.03256718176688,0.0,998.4,0.0,9.02764387835332,998.4,9.02764387835332,0.0,998.5,0.0,8.21344139730913,998.5,8.21344139730913,0.0,998.6,0.0,7.50400520761242,998.6,7.50400520761242,0.0,997.9,0.0,6.73956082302788,997.9,6.73956082302788,0.0,998.3,0.0,5.71282897633128,998.3,5.71282897633128,0.0,998.4,0.0,4.43157887346264,998.4,4.43157887346264,0.0,998.0,0.0,4.71513308745155,998.0,4.71513308745155,0.0,998.4,0.0,6.23393007673314,998.4,6.23393007673314,0.0,998.6,0.0,6.33284372667613,998.6,6.33284372667613
998.2,0.0,9.03987219714856,0.0,998.2,9.03987219714856,998.6,0.0,8.9164027630463,0.0,998.6,8.9164027630463,998.3,0.0,9.01782795140795,0.0,998.3,9.01782795140795,997.6,0.0,8.17786150866849,0.0,997.6,8.17786150866849,998.3,0.0,7.54047360811835,0.0,998.3,7.54047360811835,998.7,0.0,6.72974918806582,0.0,998.7,6.72974918806582,998.5,0.0,5.60938272026798,0.0,998.5,5.60938272026798,998.6,0.0,4.47624277584198,0.0,998.6,4.47624277584198,997.8,0.0,4.70974076398613,0.0,997.8,4.70974076398613,998.4,0.0,6.49285119076147,0.0,998.4,6.49285119076147,998.6,0.0,6.65209389665966,0.0,998.6,6.65209389665966,0.0,998.3,0.0,9.02994219216855,998.3,9.02994219216855,0.0,998.3,0.0,9.03129327621903,998.3,9.03129327621903,0.0,998.4,0.0,9.0304308221766,998.4,9.0304308221766,0.0,998.5,0.0,8.21554175134204,998.5,8.21554175134204,0.0,998.0,0.0,7.50480963956018,998.0,7.50480963956018,0.0,998.5,0.0,6.73819631254501,998.5,6.73819631254501,0.0,998.1,0.0,5.71184509635313,998.1,5.71184509635313,0.0,998.4,0.0,4.43627831725974,998.4,4.43627831725974,0.0,998.8,0.0,4.71786445764402,998.8,4.71786445764402,0.0,998.4,0.0,6.2467030479343,998.4,6.2467030479343,0.0,998.2,0.0,6.33632947806209,998.2,6.33632947806209
998.0,0.0,9.04349904987067,0.0,998.0,9.04349904987067,998.5,0.0,8.91851791671431,0.0,998.5,8.91851791671431,998.1,0.0,9.01902130679825,0.0,998.1,9.01902130679825,998.4,0.0,8.17556970934267,0.0,998.4,8.17556970934267,998.1,0.0,7.53785829925549,0.0,998.1,7.53785829925549,998.2,0.0,6.73182296748845,0.0,998.2,6.73182296748845,998.5,0.0,5.60952330553398,0.0,998.5,5.60952330553398,998.5,0.0,4.48101015772065,0.0,998.5,4.48101015772065,998.2,0.0,4.7075626972443,0.0,998.2,4.7075626972443,998.0,0.0,6.48738944021128,0.0,998.0,6.48738944021128,998.0,0.0,6.65337481247215,0.0,998.0,6.65337481247215,0.0,998.5,0.0,9.03146084569362,998.5,9.03146084569362,0.0,998.2,0.0,9.03630073924696,998.2,9.03630073924696,0.0,998.3,0.0,9.03223362477216,998.3,9.03223362477216,0.0,998.5,0.0,8.21673286583388,998.5,8.21673286583388,0.0,998.2,0.0,7.50074710058991,998.2,7.50074710058991,0.0,998.4,0.0,6.73618567411942,998.4,6.73618567411942,0.0,998.2,0.0,5.70993270257981,998.2,5.70993270257981,0.0,998.0,0.0,4.43661935641274,998.0,4.43661935641274,0.0,998.5,0.0,4.72047808235811,998.5,4.72047808235811,0.0,998.1,0.0,6.24966293903989,998.1,6.24966293903989,0.0,998.5,0.0,6.34525837025098,998.5,6.34525837025098
998.2,0.0,9.04529674195938,0.0,998.2,9.04529674195938,998.5,0.0,8.92133015583125,0.0,998.5,8.92133015583125,997.9,0.0,9.0214510115368,0.0,997.9,9.0214510115368,998.5,0.0,8.17546028308818,0.0,998.5,8.17546028308818,998.4,0.0,7.53757667754729,0.0,998.4,7.53757667754729,998.3,0.0,6.72694061661455,0.0,998.3,6.72694061661455,998.4,0.0,5.6115614165485,0.0,998.4,5.6115614165485,998.0,0.0,4.48158273727775,0.0,998.0,4.48158273727775,998.3,0.0,4.70909724394859,0.0,998.3,4.70909724394859,998.4,0.0,6.48394276039567,0.0,998.4,6.48394276039567,998.2,0.0,6.65778321411604,0.0,998.2,6.65778321411604,0.0,998.7,0.0,9.02862582020899,998.7,9.02862582020899,0.0,998.8,0.0,9.0343520875585,998.8,9.0343520875585,0.0,998.5,0.0,9.03278272111345,998.5,9.03278272111345,0.0,998.4,0.0,8.21703964503636,998.4,8.21703964503636,0.0,998.6,0.0,7.50008846521873,998.6,7.50008846521873,0.0,998.6,0.0,6.73392229905256,998.6,6.73392229905256,0.0,998.4,0.0,5.70806571903972,998.4,5.70806571903972,0.0,998.1,0.0,4.43045862740227,998.1,4.43045862740227,0.0,998.4,0.0,4.72224462116965,998.4,4.72224462116965,0.0,997.9,0.0,6.25983609891376,997.9,6.25983609891376,0.0,998.2,0.0,6.35082556393022,998.2,6.35082556393022
998.5,0.0,9.0441679154104,0.0,998.5,9.0441679154104,998.5,0.0,8.92002765896973,0.0,998.5,8.92002765896973,998.3,0.0,9.01903910833405,0.0,998.3,9.01903910833405,998.7,0.0,8.17311610207402,0.0,998.7,8.17311610207402,997.4,0.0,7.53730296771266,0.0,997.4,7.53730296771266,998.1,0.0,6.72228610555604,0.0,998.1,6.72228610555604,998.2,0.0,5.60540325804485,0.0,998.2,5.60540325804485,998.9,0.0,4.48521567659844,0.0,998.9,4.48521567659844,998.4,0.0,4.70101032896624,0.0,998.4,4.70101032896624,998.3,0.0,6.48574207127934,0.0,998.3,6.48574207127934,998.1,0.0,6.6575828520464,0.0,998.1,6.6575828520464,0.0,998.4,0.0,9.0265017258954,998.4,9.0265017258954,0.0,998.4,0.0,9.0322474797497,998.4,9.0322474797497,0.0,998.4,0.0,9.03046426939218,998.4,9.03046426939218,0.0,998.4,0.0,8.21606212948989,998.4,8.21606212948989,0.0,998.8,0.0,7.49598115149217,998.8,7.49598115149217,0.0,998.4,0.0,6.73833028430267,998.4,6.73833028430267,0.0,998.4,0.0,5.71082765277745,998.4,5.71082765277745,0.0,998.1,0.0,4.43263823699721,998.1,4.43263823699721,0.0,998.5,0.0,4.72379240485543,998.5,4.72379240485543,0.0,997.7,0.0,6.27164586405416,997.7,6.27164586405416,0.0,997.6,0.0,6.35088716612881,997.6,6.35088716612881
998.2,0.0,9.04907907940101,0.0,998.2,9.04907907940101,998.2,0.0,8.92191214199203,0.0,998.2,8.92191214199203,998.5,0.0,9.02074399048347,0.0,998.5,9.02074399048347,998.4,0.0,8.1738690594402,0.0,998.4,8.1738690594402,998.5,0.0,7.53632311626123,0.0,998.5,7.53632311626123,998.1,0.0,6.71557373217544,0.0,998.1,6.71557373217544,998.1,0.0,5.60644591700497,0.0,998.1,5.60644591700497,998.5,0.0,4.48589110152236,0.0,998.5,4.48589110152236,998.4,0.0,4.69769552941728,0.0,998.4,4.69769552941728,998.8,0.0,6.48308819841886,0.0,998.8,6.48308819841886,998.4,0.0,6.65305732972995,0.0,998.4,6.65305732972995,0.0,998.2,0.0,9.02480061704428,998.2,9.02480061704428,0.0,998.1,0.0,9.03064950527096,998.1,9.03064950527096,0.0,998.1,0.0,9.02943704118617,998.1,9.02943704118617,0.0,997.9,0.0,8.21553539587913,997.9,8.21553539587913,0.0,998.4,0.0,7.49757140965787,998.4,7.49757140965787,0.0,998.0,0.0,6.73874801569851,998.0,6.73874801569851,0.0,998.6,0.0,5.71395397800195,998.6,5.71395397800195,0.0,998.3,0.0,4.4320389871168,998.3,4.4320389871168,0.0,998.2,0.0,4.71808955765306,998.2,4.71808955765306,0.0,998.3,0.0,6.28071926503126,998.3,6.28071926503126,0.0,998.0,0.0,6.3516034956873,998.0,6.3516034956873
998.7,0.0,9.05136580068852,0.0,998.7,9.05136580068852,998.8,0.0,8.92101881440559,0.0,998.8,8.92101881440559,997.7,0.0,9.0227020613247,0.0,997.7,9.0227020613247,998.7,0.0,8.17359256847208,0.0,998.7,8.17359256847208,998.4,0.0,7.53577195978176,0.0,998.4,7.53577195978176,998.0,0.0,6.7136048321212,0.0,998.0,6.7136048321212,997.8,0.0,5.60915735857973,0.0,997.8,5.60915735857973,998.3,0.0,4.48072722362666,0.0,998.3,4.48072722362666,998.5,0.0,4.69905094017501,0.0,998.5,4.69905094017501,997.9,0.0,6.48390097636551,0.0,997.9,6.48390097636551,998.5,0.0,6.65154302599192,0.0,998.5,6.65154302599192,0.0,998.6,0.0,9.02586494309941,998.6,9.02586494309941,0.0,998.3,0.0,9.02883434656251,998.3,9.02883434656251,0.0,998.4,0.0,9.02915983502694,998.4,9.02915983502694,0.0,998.4,0.0,8.2129664329447,998.4,8.2129664329447,0.0,998.4,0.0,7.49665113251252,998.4,7.49665113251252,0.0,998.6,0.0,6.73485019623435,998.6,6.73485019623435,0.0,998.1,0.0,5.71249796281525,998.1,5.71249796281525,0.0,998.6,0.0,4.43495684278334,998.6,4.43495684278334,0.0,997.8,0.0,4.71965791285806,997.8,4.71965791285806,0.0,998.4,0.0,6.28951273299498,998.4,6.28951273299498,0.0,998.6,0.0,6.3568898400779,998.6,6.3568898400779
998.5,0.0,9.0537633826211,0.0,998.5,9.0537633826211,998.7,0.0,8.92332412572894,0.0,998.7,8.92332412572894,998.3,0.0,9.02292829565688,0.0,998.3,9.02292829565688,998.2,0.0,8.17490247228528,0.0,998.2,8.17490247228528,998.1,0.0,7.53483387146521,0.0,998.1,7.53483387146521,998.2,0.0,6.71638827487657,0.0,998.2,6.71638827487657,998.5,0.0,5.61210300788685,0.0,998.5,5.61210300788685,998.5,0.0,4.47820264833006,0.0,998.5,4.47820264833006,998.7,0.0,4.69750481944871,0.0,998.7,4.69750481944871,998.5,0.0,6.48343363403484,0.0,998.5,6.48343363403484,997.4,0.0,6.65658013706069,0.0,997.4,6.65658013706069,0.0,998.3,0.0,9.02626125612047,998.3,9.02626125612047,0.0,998.2,0.0,9.02994938363831,998.2,9.02994938363831,0.0,998.7,0.0,9.02984357102594,998.7,9.02984357102594,0.0,998.4,0.0,8.21460962332173,998.4,8.21460962332173,0.0,998.5,0.0,7.4967487695614,998.5,7.4967487695614,0.0,998.1,0.0,6.7370725248739,998.1,6.7370725248739,0.0,998.4,0.0,5.71426326232569,998.4,5.71426326232569,0.0,998.2,0.0,4.43655312900895,998.2,4.43655312900895,0.0,998.5,0.0,4.7194841418424,998.5,4.7194841418424,0.0,997.9,0.0,6.29387687660496,997.9,6.29387687660496,0.0,997.9,0.0,6.35196805819062,997.9,6.35196805819062
998.2,0.0,9.0507208008808,0.0,998.2,9.0507208008808,998.3,0.0,8.92593676343181,0.0,998.3,8.92593676343181,998.4,0.0,9.02394499914354,0.0,998.4,9.02394499914354,998.4,0.0,8.17337598119161,0.0,998.4,8.17337598119161,998.3,0.0,7.53944046930733,0.0,998.3,7.53944046930733,998.1,0.0,6.71703516088982,0.0,998.1,6.71703516088982,998.3,0.0,5.61400634578897,0.0,998.3,5.61400634578897,998.3,0.0,4.47583565328252,0.0,998.3,4.47583565328252,997.7,0.0,4.70691637648109,0.0,997.7,4.70691637648109,998.5,0.0,6.48899898515609,0.0,998.5,6.48899898515609,998.4,0.0,6.65854377931061,0.0,998.4,6.65854377931061,0.0,998.1,0.0,9.02411376294081,998.1,9.02411376294081,0.0,998.2,0.0,9.0302548149405,998.2,9.0302548149405,0.0,997.7,0.0,9.03086109470024,997.7,9.03086109470024,0.0,998.3,0.0,8.21409060320715,998.3,8.21409060320715,0.0,997.9,0.0,7.49889193318905,997.9,7.49889193318905,0.0,998.1,0.0,6.73629727214387,998.1,6.73629727214387,0.0,998.5,0.0,5.71138783169233,998.5,5.71138783169233,0.0,998.1,0.0,4.43851559704178,998.1,4.43851559704178,0.0,998.2,0.0,4.71397289704132,998.2,4.71397289704132,0.0,998.7,0.0,6.29890822686414,998.7,6.29890822686414,0.0,998.3,0.0,6.35172373656865,998.3,6.35172373656865
