forward_num_growth_compet_mut_0.10,reverse_num_growth_compet_mut_0.10,forward_rate_growth_compet_mut_0.10,reverse_rate_growth_compet_mut_0.10,organism_num_growth_compet_mut_0.10,organism_rate_growth_compet_mut_0.10,forward_num_growth_compet_mut_0.15,reverse_num_growth_compet_mut_0.15,forward_rate_growth_compet_mut_0.15,reverse_rate_growth_compet_mut_0.15,organism_num_growth_compet_mut_0.15,organism_rate_growth_compet_mut_0.15,forward_num_growth_compet_mut_0.20,reverse_num_growth_compet_mut_0.20,forward_rate_growth_compet_mut_0.20,reverse_rate_growth_compet_mut_0.20,organism_num_growth_compet_mut_0.20,organism_rate_growth_compet_mut_0.20,forward_num_growth_compet_mut_0.25,reverse_num_growth_compet_mut_0.25,forward_rate_growth_compet_mut_0.25,reverse_rate_growth_compet_mut_0.25,organism_num_growth_compet_mut_0.25,organism_rate_growth_compet_mut_0.25,forward_num_growth_compet_mut_0.30,reverse_num_growth_compet_mut_0.30,forward_rate_growth_compet_mut_0.30,reverse_rate_growth_compet_mut_0.30,organism_num_growth_compet_mut_0.30,organism_rate_growth_compet_mut_0.30,forward_num_growth_compet_mut_0.35,reverse_num_growth_compet_mut_0.35,forward_rate_growth_compet_mut_0.35,reverse_rate_growth_compet_mut_0.35,organism_num_growth_compet_mut_0.35,organism_rate_growth_compet_mut_0.35,forward_num_growth_compet_mut_0.40,reverse_num_growth_compet_mut_0.40,forward_rate_growth_compet_mut_0.40,reverse_rate_growth_compet_mut_0.40,organism_num_growth_compet_mut_0.40,organism_rate_growth_compet_mut_0.40,forward_num_growth_compet_mut_0.45,reverse_num_growth_compet_mut_0.45,forward_rate_growth_compet_mut_0.45,reverse_rate_growth_compet_mut_0.45,organism_num_growth_compet_mut_0.45,organism_rate_growth_compet_mut_0.45,forward_num_growth_compet_mut_0.50,reverse_num_growth_compet_mut_0.50,forward_rate_growth_compet_mut_0.50,reverse_rate_growth_compet_mut_0.50,organism_num_growth_compet_mut_0.50,organism_rate_growth_compet_mut_0.50,forward_num_growth_compet_mut_0.55,reverse_num_growth_compet_mut_0.55,forward_rate_growth_compet_mut_0.55,reverse_rate_growth_compet_mut_0.55,organism_num_growth_compet_mut_0.55,organism_rate_growth_compet_mut_0.55,forward_num_growth_compet_mut_0.60,reverse_num_growth_compet_mut_0.60,forward_rate_growth_compet_mut_0.60,reverse_rate_growth_compet_mut_0.60,organism_num_growth_compet_mut_0.60,organism_rate_growth_compet_mut_0.60
642.4,356.0,6.95029649277864,6.73860200378756,998.4,6.94618457944145,496.3,502.2,6.94267773265517,6.94866708371118,998.5,6.94481422355375,570.2,427.7,6.93768612713136,6.93302295239652,997.9,6.94338059403798,504.5,493.7,8.17853082122055,8.20026069232513,998.2,8.19743632091055,542.9,455.3,7.44265160699245,7.4074306267584,998.2,7.43285363892619,787.0,211.0,6.51967240192986,6.56770359149281,998.0,6.51394442595069,826.7,171.1,5.44818883936805,5.5154756694886,997.8,5.47500599436474,970.2,28.3,4.42766094784317,4.64539417989418,998.5,4.4283460815525,992.2,6.6,4.6884106229793,3.00429924242424,998.8,4.68914254936299,993.5,4.9,6.96346319819224,3.2625,998.4,6.96152685751884,997.1,1.1,7.12354888605717,1.93333333333333,998.2,7.12268191945169
641.3,357.0,6.94953844372833,6.73701383191532,998.3,6.9446829065957,493.5,504.7,6.94361067468674,6.94801167603981,998.2,6.94480821899239,570.1,427.7,6.93682070936082,6.93268090213282,997.8,6.9433914329117,503.7,494.6,8.18561818845016,8.2035368919886,998.3,8.20053760059318,544.6,453.8,7.44212756271674,7.42956883185323,998.4,7.44222808565838,786.1,212.3,6.52170266884212,6.61139467177941,998.4,6.51854384355356,828.1,170.8,5.43706414140261,5.50783641369958,998.9,5.46421461541702,969.6,28.7,4.42318190383297,4.56947996036359,998.3,4.42111285038765,992.4,6.4,4.69216844833914,2.97171717171717,998.8,4.69172629543371,993.3,5.0,6.97109225948061,3.20710784313725,998.3,6.96846610740031,997.3,0.9,7.11254166611736,1.95833333333333,998.2,7.11209563533258
642.1,356.1,6.94859517311193,6.74054272170802,998.2,6.94572073926249,492.6,505.4,6.94368981788903,6.9495720102111,998.0,6.94531290000324,567.7,430.9,6.93640866784942,6.93054018845373,998.6,6.94201343863607,504.3,493.8,8.19650219445341,8.19733444169816,998.1,8.20311058460989,543.5,454.4,7.45007992613691,7.42902143283927,997.9,7.44565690789785,787.7,210.4,6.5135936313175,6.56134729263979,998.1,6.50617070105116,827.2,171.1,5.44191836139144,5.54532883150408,998.3,5.47118627522947,969.9,28.0,4.4326544717049,4.63409268991878,997.9,4.43326925712759,991.7,6.6,4.70624350696148,3.01398268398268,998.3,4.7064019275827,993.4,5.0,6.95065872652197,3.25138888888889,998.4,6.9485988995007,997.7,0.8,7.0997716448273,1.43333333333333,998.5,7.09954747562882
642.7,355.8,6.94845058495188,6.74103210351165,998.5,6.94571333212035,495.1,503.2,6.94540317259766,6.94990739379341,998.3,6.94620601912315,568.1,430.1,6.9379750196319,6.93285980990735,998.2,6.94380315016712,505.0,493.2,8.19508576811388,8.196649767184,998.2,8.20221154829407,545.1,453.0,7.45225541177331,7.4197221851745,998.1,7.44295909560604,785.4,212.8,6.52025812428063,6.58842470822101,998.2,6.51511288815676,829.3,169.1,5.45298435214412,5.56036112446995,998.4,5.48037544220562,971.4,27.4,4.4222694515745,4.63543686705452,998.8,4.42440998112341,991.8,6.2,4.70765026881591,2.80645161290323,998.0,4.70611987216982,993.5,5.0,6.95428257646233,3.27230392156863,998.5,6.95261203086855,998.1,0.7,7.08498225096955,1.45833333333333,998.8,7.08500925775475
639.3,359.0,6.95020237437341,6.74141405009386,998.3,6.94631553309112,492.7,505.9,6.94570109942695,6.94875005354046,998.6,6.94590793198008,564.7,433.7,6.93740825643848,6.93425357859531,998.4,6.94421234379225,506.9,491.4,8.19487217754205,8.20094315822115,998.3,8.20104749174398,548.1,450.0,7.45564802154169,7.43413572814681,998.1,7.44953455997691,785.8,212.0,6.5027326790459,6.57558060505143,997.8,6.49971440394431,828.4,170.1,5.47325966739439,5.54126782181567,998.5,5.4931814131424,971.9,26.4,4.42034748711981,4.69839018124732,998.3,4.42442044190138,992.4,6.0,4.69404730518793,2.75588235294118,998.4,4.69211355644221,993.5,5.3,6.94640289667721,3.29136904761905,998.8,6.94462548721066,997.5,0.6,7.0711281243073,1.5,998.1,7.07137289798475
637.9,360.5,6.95068617899629,6.74006825805921,998.4,6.94610951888526,491.7,506.4,6.94351039500072,6.95253590788621,998.1,6.94660129060907,563.8,434.4,6.93737428828893,6.93130479196535,998.2,6.94329918930454,507.5,490.3,8.18595702644052,8.20602892405399,997.8,8.19937860451413,553.1,445.1,7.44550938978116,7.4356535537919,998.2,7.4441648439152,785.4,212.9,6.49592391211618,6.59661240657591,998.3,6.50365506500625,832.8,165.6,5.46895758115987,5.56146846582238,998.4,5.4878596043979,972.1,26.4,4.41790375773164,4.63956234390259,998.5,4.42183854155641,992.7,6.0,4.70459272314979,2.64964285714286,998.7,4.70181644570422,992.2,5.6,6.95950480037673,3.30803571428571,997.8,6.95757585759212,998.1,0.6,7.06361318219975,1.33333333333333,998.7,7.06337800726578
640.6,358.2,6.95022911365801,6.74271511330253,998.8,6.94684122437382,493.6,504.7,6.94424108330856,6.95269503202288,998.3,6.94709935205022,567.0,431.7,6.93589522187817,6.93092506420636,998.7,6.94292749663491,511.5,487.2,8.18648092462901,8.21377664756866,998.7,8.20097241530107,549.6,448.5,7.45577386154142,7.43951544776689,998.1,7.44949059149342,785.7,212.7,6.49650833989232,6.62788670144743,998.4,6.51058500857989,833.2,165.1,5.47716155686661,5.57041273105832,998.3,5.49701030801677,971.7,26.5,4.40095896240206,4.76660448720551,998.2,4.4088336601436,992.3,5.7,4.71218196650928,2.57909090909091,998.0,4.70893070926474,992.8,5.4,6.93725153332477,3.28581418581418,998.2,6.93477320288578,997.2,0.6,7.06380122716928,1.33333333333333,997.8,7.06354911641662
639.0,359.9,6.95033123500602,6.74401257468547,998.9,6.94734473952911,491.9,506.8,6.94605872234117,6.95140627802342,998.7,6.94761201755883,562.7,435.9,6.93654302227549,6.93157672720219,998.6,6.94321373914301,514.1,484.6,8.18426537890108,8.21498527534771,998.7,8.20057231580278,550.5,447.6,7.44880157233071,7.44158854962425,998.1,7.44538988579839,785.1,213.4,6.50850856815525,6.63147349107093,998.5,6.52248190043661,831.3,167.0,5.46898191628114,5.59994635874074,998.3,5.49001937809553,971.0,27.0,4.39788915153054,4.75219787178765,998.0,4.40790126683448,992.2,5.5,4.72660954045558,2.68595238095238,997.7,4.72398583543826,992.4,5.9,6.95039758836222,3.21309523809524,998.3,6.94678481151688,997.8,0.6,7.06834423179212,1.33333333333333,998.4,7.0681088193276
638.2,360.1,6.9496555412552,6.74261662576082,998.3,6.9463189588223,491.4,507.0,6.94662575148914,6.95147782758397,998.4,6.94772487395647,565.7,432.5,6.9361590922237,6.93327137490867,998.2,6.94440542304505,512.2,486.4,8.18292971008261,8.21344292029796,998.6,8.20228147054076,550.7,447.4,7.44186992670711,7.45124023576361,998.1,7.44487853823476,784.3,213.7,6.50347580785776,6.6124690629772,998.0,6.51525591612396,831.9,166.3,5.47472293506694,5.58198695175857,998.2,5.49098154399419,972.2,26.0,4.38572824698454,4.67737517195444,998.2,4.39325033934182,992.6,5.5,4.71751592165546,2.78928571428571,998.1,4.7155225236875,991.7,6.2,6.96084951240001,3.20277777777778,997.9,6.95663248982134,997.7,0.8,7.06683451534986,1.5,998.5,7.06718612399975
640.7,357.7,6.95042332622504,6.74312768747573,998.4,6.94721875601307,492.3,506.0,6.94759216039919,6.95329509318399,998.3,6.94930907917212,565.9,432.3,6.93600774720055,6.93215762521141,998.2,6.94370081001337,511.6,487.0,8.16770823258621,8.22144852146138,998.6,8.19386944889264,549.9,448.4,7.44028001977433,7.44583672889246,998.3,7.44094602710199,783.9,214.6,6.49631832841164,6.62674725877197,998.5,6.51156447883312,833.0,164.9,5.46685777127714,5.56639186312688,997.9,5.4825470300383,973.1,25.4,4.38553596980189,4.64058441558442,998.5,4.3932298171342,993.6,5.1,4.71480804019818,2.74957264957265,998.7,4.71372996242736,992.0,6.1,6.96294028649065,3.12042483660131,998.1,6.95804379885963,997.3,0.9,7.05883831050699,1.425,998.2,7.05899660212701
640.8,357.0,6.95092143684465,6.74225312881016,997.8,6.94758279758303,491.5,506.9,6.94705713158624,6.95222912107283,998.4,6.94881513270762,563.0,434.8,6.93706633931284,6.93031024925692,997.8,6.94278167966113,512.3,485.9,8.17488397122362,8.21688600057231,998.2,8.19787161559301,554.2,444.0,7.45669496670325,7.46017756863536,998.2,7.45703043852059,784.9,213.5,6.48293304773305,6.62751243073393,998.4,6.50390461205103,833.5,165.0,5.45782215228178,5.5055021775348,998.5,5.47378679264386,971.4,26.6,4.37811249613811,4.67812376343023,998.0,4.3869389809769,993.4,5.0,4.72824289134197,2.80574074074074,998.4,4.72677291484766,992.3,5.9,6.9639371887506,3.14710144927536,998.2,6.95952480511124,997.6,0.7,7.06294802676845,1.41666666666667,998.3,7.06302129159348
639.6,358.6,6.95207620636794,6.73948288656265,998.2,6.94708718001932,494.0,504.3,6.94701730464406,6.9515399258429,998.3,6.94880077342484,562.5,435.5,6.94025309785608,6.92982672474893,998.0,6.94409656276149,511.6,487.0,8.19300908755039,8.21138746506185,998.6,8.20304920235202,556.0,442.1,7.45682257424742,7.45393920844954,998.1,7.45356851083279,784.7,213.4,6.46788569225213,6.62895123718168,998.1,6.49112035593553,833.3,165.1,5.46748878568143,5.54088446215082,998.4,5.48455168434485,970.0,28.2,4.37737256078338,4.66114363227287,998.2,4.38579215613786,993.5,4.6,4.71761132695146,3.01601731601732,998.1,4.71833551451609,991.5,6.1,6.9585855856182,3.16650326797386,997.6,6.9544059613155,997.8,0.7,7.06248583621081,1.41666666666667,998.5,7.06256979750593
639.6,358.9,6.94940032545055,6.74322325702977,998.5,6.94702666787801,495.9,502.2,6.9479141345432,6.95147476468606,998.1,6.94898974859829,563.7,434.6,6.94073181990228,6.9279139301958,998.3,6.94361834813483,511.9,485.8,8.19544857124099,8.20361318556741,997.7,8.19992192652119,558.2,440.3,7.46057788594018,7.45165318477693,998.5,7.4560592656785,781.9,216.4,6.46742963997089,6.65986449067616,998.3,6.49291816856907,833.5,164.5,5.45303531831296,5.54692592928911,998.0,5.47272066368087,972.0,26.7,4.37202700195605,4.74240536104571,998.7,4.38029261726656,993.2,5.0,4.71363107920403,2.96085714285714,998.2,4.71407572590691,991.3,6.4,6.94373903976612,3.28960317460318,997.7,6.94045632479112,997.9,0.7,7.05857389622544,1.41666666666667,998.6,7.05867341634251
639.8,358.0,6.94857695338542,6.74586011711709,997.8,6.94818043168117,492.0,506.6,6.94777788711301,6.95276604616329,998.6,6.94972477487507,563.4,434.1,6.94287664956073,6.92864702024846,997.5,6.94424902446215,512.2,486.1,8.19073648862955,8.18907603306419,998.3,8.19253596736376,559.3,438.6,7.45340704525571,7.4653333722769,997.9,7.45903980287522,782.2,216.1,6.47738054289092,6.65984603892227,998.3,6.5012324681392,834.6,163.7,5.45965157330364,5.47209587169083,998.3,5.4753880827801,972.3,26.0,4.37479159807382,4.60050654206904,998.3,4.3798232209492,993.1,5.3,4.7112501005927,2.97857142857143,998.4,4.71162840559086,991.9,6.6,6.94543897220388,3.28621848739496,998.5,6.94130379447292,997.8,0.7,7.05412116016279,1.41666666666667,998.5,7.05419949007123
638.2,359.7,6.94836898088643,6.74576632755395,997.9,6.94799141838653,492.8,505.6,6.94966028730025,6.95214020260222,998.4,6.95030930643811,566.3,431.9,6.9443223916388,6.92995983703988,998.2,6.94539674302055,512.0,486.5,8.20086617418018,8.17686992174658,998.5,8.19146390879857,556.3,442.0,7.47414618754498,7.48251338401575,998.3,7.47692128833568,780.3,217.4,6.46844650224622,6.63474675175762,997.7,6.49016597602987,830.8,167.1,5.45586098058454,5.48865814989638,997.9,5.4721506279182,972.2,25.9,4.38456808301123,4.50067120897345,998.1,4.38662823123277,993.2,5.0,4.71593955026288,3.00302197802198,998.2,4.71621828812489,991.3,6.6,6.95369142998126,3.34301587301587,997.9,6.95050475946833,998.0,0.6,7.05309580136247,1.5,998.6,7.05339380169874
636.6,361.5,6.94996288204261,6.74643648623504,998.1,6.94880650887449,494.9,503.5,6.94781932471187,6.9535930649883,998.4,6.95032196525182,565.5,433.1,6.94220616425887,6.92807972984543,998.6,6.94402609021848,511.5,486.7,8.18581177651633,8.15951562402732,998.2,8.18171371301755,556.4,441.7,7.47637443303524,7.48687037491007,998.1,7.48018611170108,777.7,220.4,6.4696906822378,6.60633079379693,998.1,6.48723311243376,832.2,165.7,5.4633849914773,5.528624027332,997.9,5.47590973144249,972.5,25.7,4.38114456495175,4.57055191211027,998.2,4.3846071030478,993.3,5.0,4.71934493771575,2.94,998.3,4.71963486532625,991.9,6.7,6.93832925944884,3.29597657244716,998.6,6.93469792437728,997.7,0.6,7.0504539987872,1.5,998.3,7.05075213644971
637.5,360.7,6.94770833472869,6.74756881062304,998.2,6.9481072814842,491.4,506.9,6.94810708490303,6.95544737933651,998.3,6.9515280811874,565.4,433.1,6.94135421083197,6.92644734560607,998.5,6.94302137185416,515.1,483.5,8.19662130709329,8.15765072449084,998.6,8.18716878296419,557.1,441.5,7.47056588254656,7.48092729165542,998.6,7.47611270464479,780.3,217.9,6.48124198533086,6.60222231895869,998.2,6.49798402622094,834.2,164.5,5.43618315275682,5.53103747713727,998.7,5.45256448833603,972.4,25.6,4.38808977392565,4.59013875296863,998.0,4.39288811333253,993.0,5.3,4.7235699560137,2.95978835978836,998.3,4.7240672812757,991.3,6.4,6.92344160728964,3.23477633477634,997.7,6.92000998519096,997.8,0.7,7.04742883801865,1.55,998.5,7.04804782491168
637.8,360.7,6.95088618638975,6.74485656327104,998.5,6.94882256282168,492.7,505.5,6.94874978444202,6.95680543041811,998.2,6.95251085344223,568.2,430.0,6.94289706819466,6.9278935184682,998.2,6.94440540413178,513.6,484.8,8.20930709159989,8.15263126126748,998.4,8.19160989465695,556.3,441.7,7.47506556940679,7.46336408405167,998.0,7.46980467142612,780.4,218.0,6.4838463579393,6.61042189908319,998.4,6.49838996358223,835.5,162.7,5.44508538934502,5.53039575158215,998.2,5.46088980128524,973.2,24.8,4.38918403768937,4.57974994564036,998.0,4.39311662307575,993.2,5.2,4.7285336655087,2.93743842364532,998.4,4.72816256497058,992.4,5.6,6.91823746380159,3.26292335115865,998.0,6.91634586597191,997.4,0.8,7.06779108615065,1.5,998.2,7.06821992916509
636.0,361.9,6.95136407990424,6.14492629851006,997.9,6.9491996690917,492.6,505.7,6.94879907430727,6.95643250723753,998.3,6.95253779647349,570.6,427.5,6.94148363314502,6.93021292015541,998.1,6.94449696156983,513.8,484.1,8.20798255247758,8.15196114773867,997.9,8.19121677323837,556.2,441.8,7.47152194524804,7.44499475700048,998.0,7.46116189960055,780.9,217.6,6.47825053993969,6.5993761624306,998.5,6.49173261327128,836.4,162.3,5.44525592543658,5.50999222075013,998.7,5.4624780090712,973.6,25.0,4.38739994529681,4.70502631578947,998.6,4.39285598223474,993.0,5.3,4.72925077996284,2.87268518518519,998.3,4.72795410651162,993.0,5.5,6.92556635840504,3.24270276292335,998.5,6.92338260103791,997.6,0.7,7.07933320487096,1.55,998.3,7.07995019067163
635.0,363.0,6.95030737499494,6.14416315880387,998.0,6.9478155236399,490.6,507.6,6.94583749537335,6.95675995046383,998.2,6.95142565282768,568.8,429.3,6.94247743586978,6.92792130981989,998.1,6.94408652562068,516.4,481.6,8.20151141453685,8.16116935215184,998.0,8.19485081169662,554.1,444.2,7.47284231213048,7.44091465989057,998.3,7.46211030579406,782.8,215.4,6.4845862377693,6.57985142023658,998.2,6.49247622748124,837.5,160.8,5.42073304069324,5.49884362642947,998.3,5.44489935953364,973.2,25.4,4.40726928549739,4.69565947840323,998.6,4.41407769238416,992.9,5.3,4.71679149705627,2.89972222222222,998.2,4.71610429194143,992.7,5.5,6.91416233399355,3.30075549450549,998.2,6.91253843543614,997.4,0.9,7.09312465346255,1.58333333333333,998.3,7.09385854991861
635.6,362.6,6.94956656786719,6.14426216630495,998.2,6.9476253633695,492.3,506.1,6.94592448887259,6.95693907992616,998.4,6.95133720291629,573.3,425.3,6.94162583268232,6.9270235701891,998.6,6.94362849823771,517.8,480.9,8.20249331972347,8.15820611940628,998.7,8.19316340388485,554.8,443.1,7.47575344302111,7.43564866017852,997.9,7.46112129161413,783.5,214.7,6.48177966744019,6.57369501456522,998.2,6.48608720217032,837.9,160.3,5.42446171300335,5.48700265525058,998.2,5.44599547006911,972.8,24.9,4.4176517267784,4.65830839247348,997.7,4.42447681543724,992.9,5.6,4.72171951608928,3.04074074074074,998.5,4.72139266077373,993.1,5.3,6.91600769713689,3.32261904761905,998.4,6.91432551838605,997.3,0.9,7.09705972239825,1.58333333333333,998.2,7.09776620750333
634.7,363.3,6.94921807038378,6.14453282137254,998.0,6.94750288412855,491.7,506.5,6.94684658051572,6.95609343973783,998.2,6.95101634700833,573.8,424.7,6.94210860069392,6.92914314040931,998.5,6.94462236259733,518.1,480.3,8.19698083397272,8.17365132192102,998.4,8.19652633328923,556.5,441.3,7.46626233267935,7.43747254433395,997.8,7.45844914699203,780.4,217.8,6.46906603130666,6.57342710564115,998.2,6.47836133631335,836.7,161.5,5.4253679458874,5.51406802472761,998.2,5.44348124694099,974.4,24.1,4.39394970907776,4.73524020315963,998.5,4.40185344647859,992.4,5.8,4.71805525172801,3.04406130268199,998.2,4.7177880221206,993.0,5.2,6.92241443971777,3.19910714285714,998.2,6.92097262313083,997.7,0.8,7.09643338312707,1.66666666666667,998.5,7.09686141056907
635.2,363.1,6.94790265202125,6.14388450475108,998.3,6.94632246914565,489.4,508.9,6.94457664430417,6.95775934842235,998.3,6.95061895562898,571.4,427.1,6.94251321940845,6.93157162039184,998.5,6.9451100229984,518.0,480.1,8.20091574582804,8.17795950844807,998.1,8.19949472138333,557.0,441.8,7.45936011409903,7.44401412913567,998.8,7.45703398789571,784.0,214.2,6.47244663519766,6.57172750257888,998.2,6.48445057316143,838.6,159.5,5.41550147590508,5.53112388134969,998.1,5.4364242616214,974.8,23.7,4.40025920259401,4.54806382236689,998.5,4.40512213700928,992.4,5.6,4.71834372284402,2.36666666666667,998.0,4.71829960271176,993.5,4.9,6.9051096637185,2.63112475759535,998.4,6.90344593090084,997.6,0.5,7.10152780445414,1.83333333333333,998.1,7.10251780561014
633.6,364.8,6.94884721970285,6.14423602569884,998.4,6.94700592375943,492.1,506.7,6.94606035528583,6.95763488292956,998.8,6.95123871366356,574.4,423.8,6.94273614964669,6.9306430384599,998.2,6.94520592153531,515.9,482.4,8.2016578120397,8.16634036744137,998.3,8.19429374057808,555.6,442.9,7.45128898600309,7.46532637021117,998.5,7.46107195892845,784.4,214.2,6.46527117393521,6.57493317620935,998.6,6.4826769655427,839.0,159.3,5.40824176802493,5.53635152088037,998.3,5.4263910976191,974.4,24.1,4.4020606149957,4.41615424430642,998.5,4.40550284386492,992.8,5.8,4.72213715606224,2.34072871572871,998.6,4.7212997566705,993.5,4.8,6.90433926606229,2.78228744939271,998.3,6.90434018439035,997.9,0.5,7.09396104682804,1.83333333333333,998.4,7.09495156157196
632.9,365.7,6.94849051413295,6.14413866503422,998.6,6.9471373176784,489.8,508.4,6.94588302364593,6.95581864511873,998.2,6.95042853894027,574.8,423.3,6.94104982337953,6.93259507300863,998.1,6.94478321127221,515.8,482.6,8.20618935436213,8.17348188254796,998.4,8.19977646675807,560.6,437.9,7.45198909751059,7.46895926376077,998.5,7.46329556582349,785.9,212.3,6.50304010572137,6.51299763598603,998.2,6.50313637222565,840.6,157.7,5.40863788017286,5.52919798202065,998.3,5.42192472863132,973.2,24.7,4.39497126089288,4.38143090569561,997.9,4.39779180427242,993.0,5.3,4.74615079053479,2.36574074074074,998.3,4.74512014642768,993.3,5.0,6.9096571428748,2.78214285714286,998.3,6.90974790838178,997.9,0.5,7.08900460717975,1.66666666666667,998.4,7.08950702702188
632.1,366.4,6.94818244042656,6.14432753215502,998.5,6.94701495082257,488.7,509.2,6.94637595956028,6.95631797952841,997.9,6.95088307960702,574.7,423.5,6.94036949064991,6.93696524557283,998.2,6.94579609318389,514.2,484.2,8.19861891125677,8.1855228263897,998.4,8.19963620935565,558.6,439.8,7.4516820994913,7.47682093553623,998.4,7.46742310528207,788.3,210.0,6.51133048840304,6.52371015209558,998.3,6.51026539873461,841.8,156.6,5.39461864590191,5.50956915148585,998.4,5.40497949482438,974.3,24.1,4.39289662219408,4.52868401482527,998.4,4.39871095278851,992.5,5.7,4.75641939913161,2.39658655520725,998.2,4.75516247137202,992.9,4.8,6.90128683712538,2.80944055944056,997.7,6.90191654622915,997.8,0.5,7.0863863437685,1.66666666666667,998.3,7.08690113270518
635.1,363.6,6.94623790561511,6.14436782361484,998.7,6.94603741314354,489.1,509.5,6.94659056109002,6.95581098939838,998.6,6.95063099171316,575.9,422.3,6.94180608586595,6.93780489289543,998.2,6.94721043226208,514.4,484.2,8.20537640781408,8.19829719697029,998.6,8.20268740317373,559.9,438.2,7.45995937512988,7.46149702082504,998.1,7.46498854167203,789.1,209.0,6.52986669292325,6.47641965587132,998.1,6.51998781896773,842.8,155.4,5.39325384780964,5.47388310628308,998.2,5.39979884991091,974.5,24.0,4.39306239119246,4.57523484848485,998.5,4.40102809306639,992.6,5.9,4.74882864362198,2.36593521421108,998.5,4.74782136846265,993.8,4.8,6.8910358067052,2.93680836707153,998.6,6.89224394735417,998.1,0.7,7.09862559673082,1.45833333333333,998.8,7.09871536531517
632.2,366.6,6.94611336369967,6.14685183463118,998.8,6.94673751908221,488.3,509.7,6.94630349686975,6.95523129392764,998.0,6.95001383485037,575.9,422.3,6.94299031178592,6.93728819566693,998.2,6.94760812353752,513.1,485.4,8.20696740541403,8.19808698430161,998.5,8.20032296825884,561.1,437.5,7.44153845773764,7.4703906398028,998.6,7.46095043230478,789.1,209.3,6.53200063070855,6.49064525032246,998.4,6.51883978780219,843.5,154.9,5.39794760787203,5.50418024172719,998.4,5.40853585159655,974.6,23.7,4.38453434525487,4.58836459745188,998.3,4.39343387292555,992.5,5.6,4.73345042174841,2.3295337995338,998.1,4.73228338227012,993.6,4.9,6.86910928597822,3.00681818181818,998.5,6.87181480077272,997.9,0.7,7.0903183127505,1.45833333333333,998.6,7.09043171427941
634.8,363.3,6.9455609408266,6.14855187375188,998.1,6.94709685581652,485.0,512.4,6.94660734951189,6.95716644611815,997.4,6.95118148771775,574.1,424.8,6.94429190777762,6.93816806971897,998.9,6.94834142759994,513.7,484.7,8.20380740652956,8.19754452668261,998.4,8.20250011500376,559.9,438.8,7.43241344113068,7.46233302613709,998.7,7.45310009408206,787.9,210.8,6.5310978063027,6.47797063096891,998.7,6.51525513489441,843.3,154.4,5.3875859999795,5.51733167202949,997.7,5.40218534243862,973.2,25.3,4.38034261374916,4.52884375428493,998.5,4.38994696098904,992.5,5.7,4.73587496898065,2.36526251526251,998.2,4.73531484323453,993.2,4.9,6.86436641484716,3.04772727272727,998.1,6.86755926779596,997.9,0.7,7.09572919233598,1.45,998.6,7.09583491306938
636.0,362.3,6.94737934732083,6.14897784816086,998.3,6.94802386994524,486.2,511.0,6.94476789577472,6.9559208526993,997.2,6.94966139877422,573.3,425.3,6.94427626382681,6.94044760509104,998.6,6.94943761396667,512.7,485.1,8.21584694160149,8.19949376271981,997.8,8.20445794297918,561.6,436.5,7.4342275804974,7.46870500972598,998.1,7.45405036935865,789.3,209.1,6.51598950947258,6.46773533530748,998.4,6.50240693102435,844.5,153.5,5.40220114750802,5.51065151244423,998.0,5.41299135984956,972.6,25.7,4.38335950810763,4.50356487209585,998.3,4.39420802261268,993.1,5.5,4.72855610542644,2.29519230769231,998.6,4.72699445515388,992.7,5.0,6.8600154504792,3.02246376811594,997.7,6.86308825752054,997.3,0.8,7.10059136608987,1.41666666666667,998.1,7.10047976037875
633.7,364.8,6.9466422665388,6.14774559104731,998.5,6.94691955036867,484.6,513.5,6.94295928072661,6.95768674501785,998.1,6.9496988616808,572.2,426.0,6.94453352004753,6.94059290276287,998.2,6.94981804325999,514.6,483.5,8.21117529178946,8.18193632014461,998.1,8.19749597558274,559.7,438.9,7.42397064905517,7.46561720736816,998.6,7.44822096645744,788.7,209.3,6.51929006136775,6.43907245266619,998.0,6.50406137938925,844.1,154.4,5.39123686848724,5.56636217532439,998.5,5.40559908606001,973.4,24.9,4.37098018295709,4.64161984722484,998.3,4.38204826314024,992.8,5.6,4.72157411591763,2.36528205128205,998.4,4.72084308757655,993.6,4.7,6.86284510844924,3.14416666666667,998.3,6.86748491978953,997.8,0.8,7.10840176921244,1.41666666666667,998.6,7.10826221445193
632.1,365.9,6.94814536176331,6.14827731358575,998.0,6.9480680840492,481.4,516.6,6.94510282215976,6.95601615430843,998.0,6.94990599428111,571.9,426.7,6.94342036291826,6.9404570514305,998.6,6.9492307870792,514.2,483.7,8.21094018330273,8.16305816736446,997.9,8.19627494950481,556.9,440.8,7.42408382398072,7.45365198193193,997.7,7.44512211136134,792.3,205.9,6.5321638256976,6.37757551364289,998.2,6.50849346903702,843.7,154.5,5.38446911489353,5.56667747630427,998.2,5.40562112163118,974.2,24.3,4.37074142259715,4.6311327238838,998.5,4.38038607758107,993.0,5.4,4.73896536994662,2.34094505494505,998.4,4.73877637011327,994.3,4.3,6.85353524080328,3.12023809523809,998.6,6.85768511489924,997.5,0.8,7.10231962280398,1.64285714285714,998.3,7.10216160375788
